raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
United States M P H degree,Master of Public Health,United States M P H degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States M P H qualification,Master of Public Health,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M P H (United States),Master of Public Health,,,,review_needed,L3,0.35,35.0,wrong_degree
United States M P H (US),Master of Public Health,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M P H (1-2 years),Master of Public Health,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Master of Public Administration,Master of Public Administration,Master of Technology,,,review_needed,L2,0.8099,81.0,wrong_degree
Master of Public Administration degree,Master of Public Administration,Master of Technology,,,review_needed,L2,0.7423,74.2,wrong_degree
Master of Public Administration qualification,Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master of Public Administration (United States),Master of Public Administration,Master of Technology,,,review_needed,L2,0.8099,81.0,wrong_degree
Master of Public Administration (US),Master of Public Administration,Master of Technology,,,review_needed,L2,0.8099,81.0,wrong_degree
Master of Public Administration (1-2 years),Master of Public Administration,Master of Technology,,,review_needed,L2,0.8099,81.0,wrong_degree
US Master of Public Administration,Master of Public Administration,Master of Technology,,,review_needed,L2,0.7713,77.1,wrong_degree
US Master of Public Administration degree,Master of Public Administration,Master of Technology,,,review_needed,L2,0.7106,71.1,wrong_degree
US Master of Public Administration qualification,Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
US Master of Public Administration (United States),Master of Public Administration,Master of Technology,,,review_needed,L2,0.7713,77.1,wrong_degree
US Master of Public Administration (US),Master of Public Administration,Master of Technology,,,review_needed,L2,0.7713,77.1,wrong_degree
US Master of Public Administration (1-2 years),Master of Public Administration,Master of Technology,,,review_needed,L2,0.7713,77.1,wrong_degree
United States Master of Public Administration,Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Public Administration degree,Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Public Administration qualification,Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Public Administration (United States),Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Public Administration (US),Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Public Administration (1-2 years),Master of Public Administration,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
MPA,Master of Public Administration,Master of Arts,,,review_needed,L2,0.8,80.0,wrong_degree
MPA degree,Master of Public Administration,MPA degree,,,review_needed,L3,0.5,50.0,wrong_degree
MPA qualification,Master of Public Administration,MPA qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MPA (United States),Master of Public Administration,Master of Arts,,,review_needed,L2,0.8,80.0,wrong_degree
MPA (US),Master of Public Administration,Master of Arts,,,review_needed,L2,0.8,80.0,wrong_degree
MPA (1-2 years),Master of Public Administration,Master of Arts,,,review_needed,L2,0.8,80.0,wrong_degree
US MPA,Master of Public Administration,US MPA,,,review_needed,L3,0.5,50.0,wrong_degree
US MPA degree,Master of Public Administration,US MPA degree,,,review_needed,L3,0.5,50.0,wrong_degree
US MPA qualification,Master of Public Administration,US MPA qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US MPA (United States),Master of Public Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
US MPA (US),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US MPA (1-2 years),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States MPA,Master of Public Administration,United States MPA,,,review_needed,L3,0.5,50.0,wrong_degree
United States MPA degree,Master of Public Administration,United States MPA degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States MPA qualification,Master of Public Administration,United States MPA qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States MPA (United States),Master of Public Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
United States MPA (US),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States MPA (1-2 years),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M P A,Master of Public Administration,Master of Arts,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
M P A degree,Master of Public Administration,M P A degree,,,review_needed,L3,0.5,50.0,wrong_degree
M P A qualification,Master of Public Administration,M P A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
M P A (United States),Master of Public Administration,Master of Arts,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
M P A (US),Master of Public Administration,Master of Arts,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
M P A (1-2 years),Master of Public Administration,Master of Arts,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
US M P A,Master of Public Administration,US M P A,,,review_needed,L3,0.5,50.0,wrong_degree
US M P A degree,Master of Public Administration,US M P A degree,,,review_needed,L3,0.5,50.0,wrong_degree
US M P A qualification,Master of Public Administration,US M P A qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US M P A (United States),Master of Public Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
US M P A (US),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US M P A (1-2 years),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M P A,Master of Public Administration,United States M P A,,,review_needed,L3,0.5,50.0,wrong_degree
United States M P A degree,Master of Public Administration,United States M P A degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States M P A qualification,Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M P A (United States),Master of Public Administration,,,,review_needed,L3,0.35,35.0,wrong_degree
United States M P A (US),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M P A (1-2 years),Master of Public Administration,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Master of Social Work,Master of Social Work,Master of Science,,,review_needed,L2,0.7368,73.7,wrong_degree
Master of Social Work degree,Master of Social Work,Master of Social Work degree,,,review_needed,L3,0.62,62.0,wrong_degree
Master of Social Work qualification,Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
Master of Social Work (United States),Master of Social Work,Master of Science,,,review_needed,L2,0.7368,73.7,wrong_degree
Master of Social Work (US),Master of Social Work,Master of Science,,,review_needed,L2,0.7368,73.7,wrong_degree
Master of Social Work (1-2 years),Master of Social Work,Master of Science,,,review_needed,L2,0.7368,73.7,wrong_degree
US Master of Social Work,Master of Social Work,US Master of Social Work,,,review_needed,L3,0.62,62.0,wrong_degree
US Master of Social Work degree,Master of Social Work,US Master of Social Work degree,,,review_needed,L3,0.62,62.0,wrong_degree
US Master of Social Work qualification,Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
US Master of Social Work (United States),Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
US Master of Social Work (US),Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
US Master of Social Work (1-2 years),Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Social Work,Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Social Work degree,Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Social Work qualification,Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Social Work (United States),Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Social Work (US),Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
United States Master of Social Work (1-2 years),Master of Social Work,Master of Science,,,review_needed,L3,0.5,50.0,wrong_degree
MSW,Master of Social Work,Master of Science,,,review_needed,L2,0.8,80.0,wrong_degree
MSW degree,Master of Social Work,MSW degree,,,review_needed,L3,0.5,50.0,wrong_degree
MSW qualification,Master of Social Work,MSW qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MSW (United States),Master of Social Work,Master of Science,,,review_needed,L2,0.8,80.0,wrong_degree
MSW (US),Master of Social Work,Master of Science,,,review_needed,L2,0.8,80.0,wrong_degree
MSW (1-2 years),Master of Social Work,Master of Science,,,review_needed,L2,0.8,80.0,wrong_degree
US MSW,Master of Social Work,US MSW,,,review_needed,L3,0.5,50.0,wrong_degree
US MSW degree,Master of Social Work,US MSW degree,,,review_needed,L3,0.5,50.0,wrong_degree
US MSW qualification,Master of Social Work,US MSW qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US MSW (United States),Master of Social Work,,,,review_needed,L3,0.35,35.0,wrong_degree
US MSW (US),Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US MSW (1-2 years),Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States MSW,Master of Social Work,United States MSW,,,review_needed,L3,0.5,50.0,wrong_degree
United States MSW degree,Master of Social Work,United States MSW degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States MSW qualification,Master of Social Work,United States MSW qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States MSW (United States),Master of Social Work,,,,review_needed,L3,0.35,35.0,wrong_degree
United States MSW (US),Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States MSW (1-2 years),Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M S W,Master of Social Work,Master of Science,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
M S W degree,Master of Social Work,M S W degree,,,review_needed,L3,0.5,50.0,wrong_degree
M S W qualification,Master of Social Work,M S W qualification,,,review_needed,L3,0.5,50.0,wrong_degree
M S W (United States),Master of Social Work,Master of Science,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
M S W (US),Master of Social Work,Master of Science,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
M S W (1-2 years),Master of Social Work,Master of Science,,,fuzzy_matched,L2,0.9125,91.2,wrong_degree
US M S W,Master of Social Work,Master of Science,,,review_needed,L2,0.8409,84.1,wrong_degree
US M S W degree,Master of Social Work,US M S W degree,,,review_needed,L3,0.5,50.0,wrong_degree
US M S W qualification,Master of Social Work,US M S W qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US M S W (United States),Master of Social Work,Master of Science,,,review_needed,L2,0.8409,84.1,wrong_degree
US M S W (US),Master of Social Work,Master of Science,,,review_needed,L2,0.8409,84.1,wrong_degree
US M S W (1-2 years),Master of Social Work,Master of Science,,,review_needed,L2,0.8409,84.1,wrong_degree
United States M S W,Master of Social Work,United States M S W,,,review_needed,L3,0.5,50.0,wrong_degree
United States M S W degree,Master of Social Work,United States M S W degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States M S W qualification,Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M S W (United States),Master of Social Work,,,,review_needed,L3,0.35,35.0,wrong_degree
United States M S W (US),Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M S W (1-2 years),Master of Social Work,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Juris Doctor degree,Juris Doctor,Juris Doctor degree,,,review_needed,L3,0.5,50.0,wrong_degree
Juris Doctor qualification,Juris Doctor,Juris Doctor qualification,,,review_needed,L3,0.5,50.0,wrong_degree
Juris Doctor (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
Juris Doctor (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Juris Doctor (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Juris Doctor,Juris Doctor,US Juris Doctor,,,review_needed,L3,0.5,50.0,wrong_degree
US Juris Doctor degree,Juris Doctor,US Juris Doctor degree,,,review_needed,L3,0.5,50.0,wrong_degree
US Juris Doctor qualification,Juris Doctor,US Juris Doctor qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US Juris Doctor (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US Juris Doctor (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Juris Doctor (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Juris Doctor,Juris Doctor,United States Juris Doctor,,,review_needed,L3,0.5,50.0,wrong_degree
United States Juris Doctor degree,Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Juris Doctor qualification,Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Juris Doctor (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Juris Doctor (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Juris Doctor (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
JURISDOCTOR,Juris Doctor,JURISDOCTOR,,,review_needed,L3,0.5,50.0,wrong_degree
JURISDOCTOR degree,Juris Doctor,JURISDOCTOR degree,,,review_needed,L3,0.5,50.0,wrong_degree
JURISDOCTOR qualification,Juris Doctor,JURISDOCTOR qualification,,,review_needed,L3,0.5,50.0,wrong_degree
JURISDOCTOR (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
JURISDOCTOR (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
JURISDOCTOR (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US JURISDOCTOR,Juris Doctor,US JURISDOCTOR,,,review_needed,L3,0.5,50.0,wrong_degree
US JURISDOCTOR degree,Juris Doctor,US JURISDOCTOR degree,,,review_needed,L3,0.5,50.0,wrong_degree
US JURISDOCTOR qualification,Juris Doctor,US JURISDOCTOR qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US JURISDOCTOR (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US JURISDOCTOR (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US JURISDOCTOR (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States JURISDOCTOR,Juris Doctor,United States JURISDOCTOR,,,review_needed,L3,0.5,50.0,wrong_degree
United States JURISDOCTOR degree,Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States JURISDOCTOR qualification,Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States JURISDOCTOR (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States JURISDOCTOR (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States JURISDOCTOR (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
JD,Juris Doctor,JD,,,review_needed,L3,0.5,50.0,wrong_degree
JD degree,Juris Doctor,JD degree,,,review_needed,L3,0.5,50.0,wrong_degree
JD qualification,Juris Doctor,JD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
JD (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
JD (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
JD (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US JD,Juris Doctor,US JD,,,review_needed,L3,0.5,50.0,wrong_degree
US JD degree,Juris Doctor,US JD degree,,,review_needed,L3,0.5,50.0,wrong_degree
US JD qualification,Juris Doctor,US JD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US JD (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US JD (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US JD (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States JD,Juris Doctor,United States JD,,,review_needed,L3,0.5,50.0,wrong_degree
United States JD degree,Juris Doctor,United States JD degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States JD qualification,Juris Doctor,United States JD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States JD (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States JD (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States JD (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
J D,Juris Doctor,J D,,,review_needed,L3,0.5,50.0,wrong_degree
J D degree,Juris Doctor,J D degree,,,review_needed,L3,0.5,50.0,wrong_degree
J D qualification,Juris Doctor,J D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
J D (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
J D (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
J D (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US J D,Juris Doctor,US J D,,,review_needed,L3,0.5,50.0,wrong_degree
US J D degree,Juris Doctor,US J D degree,,,review_needed,L3,0.5,50.0,wrong_degree
US J D qualification,Juris Doctor,US J D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US J D (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US J D (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US J D (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States J D,Juris Doctor,United States J D,,,review_needed,L3,0.5,50.0,wrong_degree
United States J D degree,Juris Doctor,United States J D degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States J D qualification,Juris Doctor,United States J D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States J D (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States J D (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States J D (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Jurisprudence,Juris Doctor,Doctor of Jurisprudence,,,review_needed,L3,0.62,62.0,wrong_degree
Doctor of Jurisprudence degree,Juris Doctor,Doctor of Jurisprudence degree,,,review_needed,L3,0.62,62.0,wrong_degree
Doctor of Jurisprudence qualification,Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Jurisprudence (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Jurisprudence (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Jurisprudence (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Doctor of Jurisprudence,Juris Doctor,US Doctor of Jurisprudence,,,review_needed,L3,0.62,62.0,wrong_degree
US Doctor of Jurisprudence degree,Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Jurisprudence qualification,Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Jurisprudence (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Jurisprudence (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Doctor of Jurisprudence (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Jurisprudence,Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Jurisprudence degree,Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Jurisprudence qualification,Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Jurisprudence (United States),Juris Doctor,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Jurisprudence (US),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Jurisprudence (3 years),Juris Doctor,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Medicine degree,Doctor of Medicine,Doctor of Medicine degree,,,review_needed,L3,0.62,62.0,wrong_degree
Doctor of Medicine qualification,Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Medicine (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Medicine (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Medicine (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Doctor of Medicine,Doctor of Medicine,US Doctor of Medicine,,,review_needed,L3,0.62,62.0,wrong_degree
US Doctor of Medicine degree,Doctor of Medicine,US Doctor of Medicine degree,,,review_needed,L3,0.62,62.0,wrong_degree
US Doctor of Medicine qualification,Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Medicine (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Medicine (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US Doctor of Medicine (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Medicine,Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Medicine degree,Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Medicine qualification,Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Medicine (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Medicine (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Medicine (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MD,Doctor of Medicine,MD,,,review_needed,L3,0.5,50.0,wrong_degree
MD degree,Doctor of Medicine,MD degree,,,review_needed,L3,0.5,50.0,wrong_degree
MD qualification,Doctor of Medicine,MD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
MD (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
MD (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MD (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US MD,Doctor of Medicine,Master of Science,,,review_needed,L2,0.75,75.0,wrong_degree
US MD degree,Doctor of Medicine,US MD degree,,,review_needed,L3,0.5,50.0,wrong_degree
US MD qualification,Doctor of Medicine,US MD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US MD (United States),Doctor of Medicine,Master of Science,,,review_needed,L2,0.75,75.0,wrong_degree
US MD (US),Doctor of Medicine,Master of Science,,,review_needed,L2,0.75,75.0,wrong_degree
US MD (4 years),Doctor of Medicine,Master of Science,,,review_needed,L2,0.75,75.0,wrong_degree
United States MD,Doctor of Medicine,United States MD,,,review_needed,L3,0.5,50.0,wrong_degree
United States MD degree,Doctor of Medicine,United States MD degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States MD qualification,Doctor of Medicine,United States MD qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States MD (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
United States MD (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States MD (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M D,Doctor of Medicine,M D,,,review_needed,L3,0.5,50.0,wrong_degree
M D degree,Doctor of Medicine,M D degree,,,review_needed,L3,0.5,50.0,wrong_degree
M D qualification,Doctor of Medicine,M D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
M D (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
M D (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M D (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US M D,Doctor of Medicine,US M D,,,review_needed,L3,0.5,50.0,wrong_degree
US M D degree,Doctor of Medicine,US M D degree,,,review_needed,L3,0.5,50.0,wrong_degree
US M D qualification,Doctor of Medicine,US M D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
US M D (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
US M D (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
US M D (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M D,Doctor of Medicine,United States M D,,,review_needed,L3,0.5,50.0,wrong_degree
United States M D degree,Doctor of Medicine,United States M D degree,,,review_needed,L3,0.5,50.0,wrong_degree
United States M D qualification,Doctor of Medicine,United States M D qualification,,,review_needed,L3,0.5,50.0,wrong_degree
United States M D (United States),Doctor of Medicine,,,,review_needed,L3,0.35,35.0,wrong_degree
United States M D (US),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States M D (4 years),Doctor of Medicine,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
Doctor of Dental Surgery,Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7763,77.6,wrong_degree
Doctor of Dental Surgery degree,Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7164,71.6,wrong_degree
Doctor of Dental Surgery qualification,Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
Doctor of Dental Surgery (United States),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7763,77.6,wrong_degree
Doctor of Dental Surgery (US),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7763,77.6,wrong_degree
Doctor of Dental Surgery (4 years),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7763,77.6,wrong_degree
US Doctor of Dental Surgery,Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7281,72.8,wrong_degree
US Doctor of Dental Surgery degree,Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7473,74.7,wrong_degree
US Doctor of Dental Surgery qualification,Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
US Doctor of Dental Surgery (United States),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7281,72.8,wrong_degree
US Doctor of Dental Surgery (US),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7281,72.8,wrong_degree
US Doctor of Dental Surgery (4 years),Doctor of Dental Surgery,Bachelor of Dental Surgery,,,review_needed,L2,0.7281,72.8,wrong_degree
United States Doctor of Dental Surgery,Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Dental Surgery degree,Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Dental Surgery qualification,Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Dental Surgery (United States),Doctor of Dental Surgery,,,,review_needed,L3,0.35,35.0,wrong_degree
United States Doctor of Dental Surgery (US),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United States Doctor of Dental Surgery (4 years),Doctor of Dental Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
